InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,IsReturn,InvoiceYearMonth,InvoiceDateOnly,Weekday,CohortMonth,OrderMonth
560361,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,2011-07-18 11:58:00,1.25,13488,United Kingdom,15.0,False,2011-07,2011-07-18,Monday,2010-12,2011-07
559607,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-07-11 11:39:00,2.1,12681,France,12.600000000000001,False,2011-07,2011-07-11,Monday,2010-12,2011-07
555159,22919,HERB MARKER MINT,12,2011-06-01 09:06:00,0.65,15124,United Kingdom,7.800000000000001,False,2011-06,2011-06-01,Wednesday,2011-06,2011-06
570088,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-10-07 11:32:00,2.95,16764,United Kingdom,5.9,False,2011-10,2011-10-07,Friday,2011-07,2011-10
538086,22178,VICTORIAN GLASS HANGING T-LIGHT,30,2010-12-09 14:44:00,1.25,12872,United Kingdom,37.5,False,2010-12,2010-12-09,Thursday,2010-12,2010-12
539755,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2010-12-21 16:08:00,12.75,17961,United Kingdom,12.75,False,2010-12,2010-12-21,Tuesday,2010-12,2010-12
551277,22424,ENAMEL BREAD BIN CREAM,2,2011-04-27 13:06:00,12.75,13637,United Kingdom,25.5,False,2011-04,2011-04-27,Wednesday,2011-04,2011-04
569846,23436,GIFT BAG LARGE VINTAGE CHRISTMAS,12,2011-10-06 13:42:00,1.25,13422,United Kingdom,15.0,False,2011-10,2011-10-06,Thursday,2011-10,2011-10
559981,22918,HERB MARKER PARSLEY,12,2011-07-14 11:30:00,0.65,14562,United Kingdom,7.800000000000001,False,2011-07,2011-07-14,Thursday,2011-02,2011-07
552059,21401,BLUE PUDDING SPOON,24,2011-05-06 10:37:00,0.12,17470,United Kingdom,2.88,False,2011-05,2011-05-06,Friday,2010-12,2011-05
566408,21539,RED RETROSPOT BUTTER DISH,1,2011-09-12 13:43:00,4.95,16984,United Kingdom,4.95,False,2011-09,2011-09-12,Monday,2011-08,2011-09
541005,22469,HEART OF WICKER SMALL,10,2011-01-13 10:39:00,1.65,16161,United Kingdom,16.5,False,2011-01,2011-01-13,Thursday,2010-12,2011-01
576686,22208,WOOD STAMP SET THANK YOU,1,2011-11-16 12:08:00,0.83,16916,United Kingdom,0.83,False,2011-11,2011-11-16,Wednesday,2010-12,2011-11
557259,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-06-19 10:38:00,2.55,15909,United Kingdom,61.199999999999996,False,2011-06,2011-06-19,Sunday,2011-06,2011-06
549277,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2011-04-07 13:11:00,2.1,16469,United Kingdom,2.1,False,2011-04,2011-04-07,Thursday,2011-04,2011-04
581310,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-12-08 11:43:00,2.55,16442,United Kingdom,2.55,False,2011-12,2011-12-08,Thursday,2010-12,2011-12
549121,20801,LARGE PINK GLASS SUNDAE DISH,2,2011-04-06 13:33:00,0.79,17140,United Kingdom,1.58,False,2011-04,2011-04-06,Wednesday,2011-04,2011-04
549552,22084,PAPER CHAIN KIT EMPIRE,2,2011-04-10 11:58:00,2.95,13508,United Kingdom,5.9,False,2011-04,2011-04-10,Sunday,2011-04,2011-04
537399,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2010-12-06 14:31:00,1.65,13030,United Kingdom,9.899999999999999,False,2010-12,2010-12-06,Monday,2010-12,2010-12
562092,23297,SET 40 HEART SHAPE PETIT FOUR CASES,240,2011-08-02 12:55:00,1.45,16133,United Kingdom,348.0,False,2011-08,2011-08-02,Tuesday,2011-01,2011-08
543447,22961,JAM MAKING SET PRINTED,12,2011-02-08 12:01:00,1.45,16265,United Kingdom,17.4,False,2011-02,2011-02-08,Tuesday,2010-12,2011-02
579094,21232,STRAWBERRY CERAMIC TRINKET POT,24,2011-11-28 10:56:00,1.25,12668,Germany,30.0,False,2011-11,2011-11-28,Monday,2010-12,2011-11
539262,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-12-16 14:35:00,1.25,15789,United Kingdom,15.0,False,2010-12,2010-12-16,Thursday,2010-12,2010-12
573405,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-10-30 15:55:00,1.25,13822,United Kingdom,15.0,False,2011-10,2011-10-30,Sunday,2011-10,2011-10
576688,21485,RETROSPOT HEART HOT WATER BOTTLE,9,2011-11-16 12:16:00,4.95,16717,United Kingdom,44.550000000000004,False,2011-11,2011-11-16,Wednesday,2010-12,2011-11
545855,22302,COFFEE MUG PEARS  DESIGN,12,2011-03-07 13:52:00,2.55,15290,United Kingdom,30.599999999999998,False,2011-03,2011-03-07,Monday,2010-12,2011-03
571049,23660,HENRIETTA HEN MUG ,12,2011-10-13 13:43:00,1.65,16670,United Kingdom,19.799999999999997,False,2011-10,2011-10-13,Thursday,2010-12,2011-10
556845,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-06-15 11:30:00,3.39,17511,United Kingdom,81.36,False,2011-06,2011-06-15,Wednesday,2010-12,2011-06
572312,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2011-10-23 15:47:00,1.25,15022,United Kingdom,2.5,False,2011-10,2011-10-23,Sunday,2011-10,2011-10
536569,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2010-12-01 15:35:00,1.65,16274,United Kingdom,1.65,False,2010-12,2010-12-01,Wednesday,2010-12,2010-12
573367,23296,SET OF 6 TEA TIME BAKING CASES,16,2011-10-30 13:17:00,1.25,16145,United Kingdom,20.0,False,2011-10,2011-10-30,Sunday,2010-12,2011-10
577094,48138,DOORMAT UNION FLAG,1,2011-11-17 16:39:00,8.25,15435,United Kingdom,8.25,False,2011-11,2011-11-17,Thursday,2011-11,2011-11
580402,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-12-04 11:55:00,12.5,13536,United Kingdom,25.0,False,2011-12,2011-12-04,Sunday,2011-09,2011-12
562087,22563,HAPPY STENCIL CRAFT,1,2011-08-02 12:31:00,1.25,14606,United Kingdom,1.25,False,2011-08,2011-08-02,Tuesday,2010-12,2011-08
574323,21107,CREAM SLICE FLANNEL PINK SPOT ,2,2011-11-03 19:50:00,2.95,16438,United Kingdom,5.9,False,2011-11,2011-11-03,Thursday,2011-09,2011-11
578233,23289,DOLLY GIRL CHILDRENS BOWL,6,2011-11-23 12:20:00,1.25,14049,United Kingdom,7.5,False,2011-11,2011-11-23,Wednesday,2011-01,2011-11
570455,21382,SET/4 SPRING FLOWER DECORATION,3,2011-10-10 15:27:00,0.75,14529,United Kingdom,2.25,False,2011-10,2011-10-10,Monday,2011-08,2011-10
575089,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-08 14:02:00,0.55,13437,United Kingdom,13.200000000000001,False,2011-11,2011-11-08,Tuesday,2011-06,2011-11
538145,85008,SET OF 3 CONEY ISLAND OVAL BOXES,3,2010-12-09 16:08:00,4.95,15211,United Kingdom,14.850000000000001,False,2010-12,2010-12-09,Thursday,2010-12,2010-12
578016,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,2011-11-22 13:02:00,1.25,14506,United Kingdom,6.25,False,2011-11,2011-11-22,Tuesday,2010-12,2011-11
566495,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-09-13 11:14:00,1.25,15529,United Kingdom,2.5,False,2011-09,2011-09-13,Tuesday,2010-12,2011-09
553199,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-05-15 15:14:00,9.95,17758,United Kingdom,19.9,False,2011-05,2011-05-15,Sunday,2011-04,2011-05
579491,21098,CHRISTMAS TOILET ROLL,5,2011-11-29 15:23:00,1.25,14723,United Kingdom,6.25,False,2011-11,2011-11-29,Tuesday,2010-12,2011-11
557793,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-06-22 17:30:00,2.1,14998,United Kingdom,2.1,False,2011-06,2011-06-22,Wednesday,2011-04,2011-06
564300,23445,ICE CREAM BUBBLES,48,2011-08-24 11:31:00,0.83,16723,United Kingdom,39.839999999999996,False,2011-08,2011-08-24,Wednesday,2011-08,2011-08
578258,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-23 13:01:00,4.95,13263,United Kingdom,4.95,False,2011-11,2011-11-23,Wednesday,2011-01,2011-11
576590,22839,3 TIER CAKE TIN GREEN AND CREAM,8,2011-11-15 14:30:00,12.75,16240,United Kingdom,102.0,False,2011-11,2011-11-15,Tuesday,2011-09,2011-11
560209,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-07-15 14:05:00,2.1,15004,United Kingdom,2.1,False,2011-07,2011-07-15,Friday,2011-07,2011-07
552656,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-05-10 14:46:00,1.65,12712,Germany,9.899999999999999,False,2011-05,2011-05-10,Tuesday,2010-12,2011-05
576076,20961,STRAWBERRY BATH SPONGE ,1,2011-11-13 16:18:00,1.25,14382,United Kingdom,1.25,False,2011-11,2011-11-13,Sunday,2011-11,2011-11
575637,23130,MISTLETOE HEART WREATH GREEN,2,2011-11-10 13:46:00,4.15,16904,United Kingdom,8.3,False,2011-11,2011-11-10,Thursday,2010-12,2011-11
570088,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-10-07 11:32:00,4.95,16764,United Kingdom,9.9,False,2011-10,2011-10-07,Friday,2011-07,2011-10
554151,23206,LUNCH BAG APPLE DESIGN,10,2011-05-23 11:07:00,1.65,14049,United Kingdom,16.5,False,2011-05,2011-05-23,Monday,2011-01,2011-05
549614,22197,SMALL POPCORN HOLDER,12,2011-04-11 11:38:00,0.85,12720,Germany,10.2,False,2011-04,2011-04-11,Monday,2010-12,2011-04
547772,20767,BLUE PAISLEY JOURNAL ,1,2011-03-25 11:34:00,2.55,17979,United Kingdom,2.55,False,2011-03,2011-03-25,Friday,2011-03,2011-03
552318,84925D,LA PALMIERA WALL THERMOMETER,1,2011-05-08 16:13:00,2.55,17231,United Kingdom,2.55,False,2011-05,2011-05-08,Sunday,2010-12,2011-05
544903,22878,NUMBER TILE COTTAGE GARDEN No,6,2011-02-24 13:43:00,2.1,18065,United Kingdom,12.600000000000001,False,2011-02,2011-02-24,Thursday,2010-12,2011-02
544087,22988,SOLDIERS EGG CUP ,8,2011-02-15 17:02:00,1.25,17530,United Kingdom,10.0,False,2011-02,2011-02-15,Tuesday,2010-12,2011-02
550643,79164,BLACK WINE GLASS,6,2011-04-19 16:14:00,0.39,18116,United Kingdom,2.34,False,2011-04,2011-04-19,Tuesday,2010-12,2011-04
542583,22313,OFFICE MUG WARMER PINK,18,2011-01-28 15:09:00,2.95,14051,United Kingdom,53.1,False,2011-01,2011-01-28,Friday,2010-12,2011-01
565117,22151,PLACE SETTING WHITE HEART,24,2011-09-01 11:33:00,0.42,13089,United Kingdom,10.08,False,2011-09,2011-09-01,Thursday,2010-12,2011-09
551258,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-04-27 12:02:00,0.85,12621,Germany,8.5,False,2011-04,2011-04-27,Wednesday,2010-12,2011-04
569212,22470,HEART OF WICKER LARGE,3,2011-10-02 12:05:00,2.95,15164,United Kingdom,8.850000000000001,False,2011-10,2011-10-02,Sunday,2011-01,2011-10
569343,85152,HAND OVER THE CHOCOLATE   SIGN ,144,2011-10-03 14:34:00,1.49,18102,United Kingdom,214.56,False,2011-10,2011-10-03,Monday,2010-12,2011-10
566199,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-09-09 14:12:00,0.95,14824,United Kingdom,11.399999999999999,False,2011-09,2011-09-09,Friday,2011-09,2011-09
C576866,22423,REGENCY CAKESTAND 3 TIER,-1,2011-11-16 16:09:00,12.75,16278,United Kingdom,-12.75,True,2011-11,2011-11-16,Wednesday,2011-08,2011-11
566720,22023,EMPIRE BIRTHDAY CARD,12,2011-09-14 12:42:00,0.42,13634,United Kingdom,5.04,False,2011-09,2011-09-14,Wednesday,2011-01,2011-09
573121,23581,JUMBO BAG PAISLEY PARK,10,2011-10-27 16:22:00,2.08,15498,United Kingdom,20.8,False,2011-10,2011-10-27,Thursday,2010-12,2011-10
558194,22355,CHARLOTTE BAG SUKI DESIGN,6,2011-06-27 12:28:00,0.85,14583,United Kingdom,5.1,False,2011-06,2011-06-27,Monday,2011-05,2011-06
C564949,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-12,2011-08-31 13:31:00,1.32,17706,United Kingdom,-15.84,True,2011-08,2011-08-31,Wednesday,2010-12,2011-08
552878,23199,JUMBO BAG APPLES,20,2011-05-12 09:54:00,2.08,12625,Germany,41.6,False,2011-05,2011-05-12,Thursday,2011-01,2011-05
575017,23201,JUMBO BAG ALPHABET,1,2011-11-08 11:25:00,2.08,17219,United Kingdom,2.08,False,2011-11,2011-11-08,Tuesday,2011-11,2011-11
561066,21086,SET/6 RED SPOTTY PAPER CUPS,11,2011-07-24 14:21:00,0.65,16710,United Kingdom,7.15,False,2011-07,2011-07-24,Sunday,2010-12,2011-07
546866,M,Manual,2,2011-03-17 15:47:00,2.5,14462,United Kingdom,5.0,False,2011-03,2011-03-17,Thursday,2011-01,2011-03
543179,22359,GLASS JAR KINGS CHOICE,1,2011-02-04 10:32:00,2.95,12754,Japan,2.95,False,2011-02,2011-02-04,Friday,2011-02,2011-02
578041,85014B,RED RETROSPOT UMBRELLA,2,2011-11-22 14:23:00,5.95,17338,United Kingdom,11.9,False,2011-11,2011-11-22,Tuesday,2010-12,2011-11
557484,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-06-20 14:36:00,1.25,14796,United Kingdom,1.25,False,2011-06,2011-06-20,Monday,2010-12,2011-06
546107,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-03-09 12:33:00,1.65,17238,United Kingdom,3.3,False,2011-03,2011-03-09,Wednesday,2010-12,2011-03
555647,23163,REGENCY SUGAR TONGS,8,2011-06-06 13:43:00,2.49,12957,United Kingdom,19.92,False,2011-06,2011-06-06,Monday,2011-01,2011-06
541280,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,12,2011-01-17 11:57:00,2.55,15296,United Kingdom,30.599999999999998,False,2011-01,2011-01-17,Monday,2011-01,2011-01
568325,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-26 13:57:00,2.08,14667,United Kingdom,2.08,False,2011-09,2011-09-26,Monday,2010-12,2011-09
569129,22629,SPACEBOY LUNCH BOX ,2,2011-09-30 13:40:00,1.95,15034,United Kingdom,3.9,False,2011-09,2011-09-30,Friday,2010-12,2011-09
564750,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-08-30 09:36:00,3.75,17690,United Kingdom,15.0,False,2011-08,2011-08-30,Tuesday,2010-12,2011-08
556245,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-06-09 16:10:00,4.95,17841,United Kingdom,4.95,False,2011-06,2011-06-09,Thursday,2010-12,2011-06
573814,21791,VINTAGE HEADS AND TAILS CARD GAME ,4,2011-11-01 11:31:00,1.25,13268,United Kingdom,5.0,False,2011-11,2011-11-01,Tuesday,2011-03,2011-11
574060,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-11-02 14:16:00,4.25,16531,United Kingdom,17.0,False,2011-11,2011-11-02,Wednesday,2010-12,2011-11
536747,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,2010-12-02 13:44:00,1.25,17802,United Kingdom,3.75,False,2010-12,2010-12-02,Thursday,2010-12,2010-12
558196,22588,CARD HOLDER GINGHAM HEART,2,2011-06-27 12:38:00,2.89,16033,United Kingdom,5.78,False,2011-06,2011-06-27,Monday,2010-12,2011-06
C546208,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2011-03-10 11:19:00,8.5,12417,Belgium,-8.5,True,2011-03,2011-03-10,Thursday,2010-12,2011-03
556671,22428,ENAMEL FIRE BUCKET CREAM,1,2011-06-13 16:33:00,6.95,17841,United Kingdom,6.95,False,2011-06,2011-06-13,Monday,2010-12,2011-06
547985,22569,FELTCRAFT CUSHION BUTTERFLY,8,2011-03-29 08:43:00,3.75,16455,United Kingdom,30.0,False,2011-03,2011-03-29,Tuesday,2010-12,2011-03
578250,22960,JAM MAKING SET WITH JARS,1,2011-11-23 12:43:00,4.25,15901,United Kingdom,4.25,False,2011-11,2011-11-23,Wednesday,2011-07,2011-11
558183,22681,FRENCH BLUE METAL DOOR SIGN 6,4,2011-06-27 12:13:00,1.25,15996,United Kingdom,5.0,False,2011-06,2011-06-27,Monday,2010-12,2011-06
573361,21584,RETROSPOT SMALL TUBE MATCHES,2,2011-10-30 12:53:00,1.65,14456,United Kingdom,3.3,False,2011-10,2011-10-30,Sunday,2011-07,2011-10
548188,21172,PARTY METAL SIGN ,2,2011-03-29 15:12:00,1.45,13263,United Kingdom,2.9,False,2011-03,2011-03-29,Tuesday,2011-01,2011-03
568657,23296,SET OF 6 TEA TIME BAKING CASES,1,2011-09-28 12:22:00,1.25,16460,United Kingdom,1.25,False,2011-09,2011-09-28,Wednesday,2011-09,2011-09
552249,21584,RETROSPOT SMALL TUBE MATCHES,3,2011-05-06 19:53:00,1.65,12748,United Kingdom,4.949999999999999,False,2011-05,2011-05-06,Friday,2010-12,2011-05
542084,21937,STRAWBERRY   PICNIC BAG,30,2011-01-25 12:31:00,2.95,14680,United Kingdom,88.5,False,2011-01,2011-01-25,Tuesday,2010-12,2011-01
552469,84991,60 TEATIME FAIRY CAKE CASES,3,2011-05-09 15:34:00,0.55,12867,United Kingdom,1.6500000000000001,False,2011-05,2011-05-09,Monday,2010-12,2011-05
570237,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-10-09 14:48:00,1.45,13212,United Kingdom,2.9,False,2011-10,2011-10-09,Sunday,2011-10,2011-10
555854,21698,MOCK LOBSTER FRIDGE MAGNET,1,2011-06-07 13:47:00,0.85,12748,United Kingdom,0.85,False,2011-06,2011-06-07,Tuesday,2010-12,2011-06
557848,23310,BUBBLEGUM RING ASSORTED,36,2011-06-23 10:52:00,0.42,15220,United Kingdom,15.12,False,2011-06,2011-06-23,Thursday,2011-03,2011-06
577522,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-11-20 13:23:00,2.95,15988,United Kingdom,2.95,False,2011-11,2011-11-20,Sunday,2011-11,2011-11
560551,23293,SET OF 12 FAIRY CAKE BAKING CASES,5,2011-07-19 12:47:00,0.83,18041,United Kingdom,4.1499999999999995,False,2011-07,2011-07-19,Tuesday,2010-12,2011-07
556432,23051,RECYCLED ACAPULCO MAT BLUE,5,2011-06-10 13:59:00,8.25,16184,United Kingdom,41.25,False,2011-06,2011-06-10,Friday,2011-05,2011-06
573135,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-27 17:00:00,12.75,12952,United Kingdom,12.75,False,2011-10,2011-10-27,Thursday,2011-09,2011-10
568100,23220,REINDEER HEART DECORATION GOLD,12,2011-09-23 15:20:00,0.83,15475,United Kingdom,9.959999999999999,False,2011-09,2011-09-23,Friday,2011-09,2011-09
564853,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-08-31 08:55:00,0.85,12423,Belgium,10.2,False,2011-08,2011-08-31,Wednesday,2010-12,2011-08
566334,20972,PINK CREAM FELT CRAFT TRINKET BOX ,144,2011-09-12 12:24:00,1.06,13798,United Kingdom,152.64000000000001,False,2011-09,2011-09-12,Monday,2010-12,2011-09
575637,22633,HAND WARMER UNION JACK,5,2011-11-10 13:46:00,2.1,16904,United Kingdom,10.5,False,2011-11,2011-11-10,Thursday,2010-12,2011-11
562263,47504H,ENGLISH ROSE SPIRIT LEVEL ,2,2011-08-03 15:45:00,0.79,17514,United Kingdom,1.58,False,2011-08,2011-08-03,Wednesday,2011-08,2011-08
567637,84971S,SMALL HEART FLOWERS HOOK ,24,2011-09-21 13:57:00,0.85,17865,United Kingdom,20.4,False,2011-09,2011-09-21,Wednesday,2010-12,2011-09
545709,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-03-07 09:49:00,2.95,12708,Germany,17.700000000000003,False,2011-03,2011-03-07,Monday,2010-12,2011-03
571121,23394,POSTE FRANCE CUSHION COVER,8,2011-10-14 09:21:00,3.75,18228,United Kingdom,30.0,False,2011-10,2011-10-14,Friday,2011-09,2011-10
557472,85132C,CHARLIE AND LOLA FIGURES TINS,36,2011-06-20 13:27:00,1.95,12432,Norway,70.2,False,2011-06,2011-06-20,Monday,2011-06,2011-06
574619,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,2011-11-06 11:18:00,1.25,15952,United Kingdom,2.5,False,2011-11,2011-11-06,Sunday,2011-04,2011-11
571239,23229,VINTAGE DONKEY TAIL GAME ,6,2011-10-14 14:54:00,3.75,12744,Singapore,22.5,False,2011-10,2011-10-14,Friday,2011-01,2011-10
568327,22191,IVORY DINER WALL CLOCK,2,2011-09-26 14:02:00,8.5,15492,United Kingdom,17.0,False,2011-09,2011-09-26,Monday,2011-09,2011-09
559362,85049G,CHOCOLATE BOX RIBBONS ,12,2011-07-08 08:43:00,1.25,12635,Germany,15.0,False,2011-07,2011-07-08,Friday,2011-07,2011-07
552769,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-05-11 11:47:00,2.08,16241,United Kingdom,4.16,False,2011-05,2011-05-11,Wednesday,2010-12,2011-05
569629,23247,BISCUIT TIN 50'S CHRISTMAS,12,2011-10-05 11:37:00,2.89,15249,United Kingdom,34.68,False,2011-10,2011-10-05,Wednesday,2011-03,2011-10
537773,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2010-12-08 12:36:00,1.25,16016,United Kingdom,2.5,False,2010-12,2010-12-08,Wednesday,2010-12,2010-12
557021,23287,RED VINTAGE SPOT BEAKER,8,2011-06-16 12:55:00,0.85,17642,United Kingdom,6.8,False,2011-06,2011-06-16,Thursday,2011-06,2011-06
580362,22795,SWEETHEART RECIPE BOOK STAND,2,2011-12-02 16:30:00,6.75,13884,United Kingdom,13.5,False,2011-12,2011-12-02,Friday,2011-03,2011-12
536412,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2010-12-01 11:49:00,2.1,17920,United Kingdom,2.1,False,2010-12,2010-12-01,Wednesday,2010-12,2010-12
C566012,23092,LARGE ANTIQUE WHITE PHOTO FRAME,-1,2011-09-08 12:15:00,6.65,17243,United Kingdom,-6.65,True,2011-09,2011-09-08,Thursday,2010-12,2011-09
576236,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-11-14 13:31:00,1.65,13755,United Kingdom,1.65,False,2011-11,2011-11-14,Monday,2011-10,2011-11
574709,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-06 14:14:00,2.95,17768,United Kingdom,17.700000000000003,False,2011-11,2011-11-06,Sunday,2011-06,2011-11
579447,22110,BIRD HOUSE HOT WATER BOTTLE,6,2011-11-29 13:46:00,2.55,14390,United Kingdom,15.299999999999999,False,2011-11,2011-11-29,Tuesday,2010-12,2011-11
569491,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-10-04 13:25:00,1.25,14056,United Kingdom,2.5,False,2011-10,2011-10-04,Tuesday,2011-02,2011-10
562608,20728,LUNCH BAG CARS BLUE,10,2011-08-08 11:45:00,1.65,15502,United Kingdom,16.5,False,2011-08,2011-08-08,Monday,2010-12,2011-08
568984,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-09-29 15:57:00,6.95,17813,United Kingdom,6.95,False,2011-09,2011-09-29,Thursday,2011-09,2011-09
546015,22469,HEART OF WICKER SMALL,12,2011-03-08 16:48:00,1.65,14336,United Kingdom,19.799999999999997,False,2011-03,2011-03-08,Tuesday,2011-03,2011-03
554096,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,2011-05-22 12:51:00,2.1,14921,United Kingdom,25.200000000000003,False,2011-05,2011-05-22,Sunday,2011-05,2011-05
550784,22963,JAM JAR WITH GREEN LID,12,2011-04-20 13:59:00,0.85,13269,United Kingdom,10.2,False,2011-04,2011-04-20,Wednesday,2010-12,2011-04
554096,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-22 12:51:00,1.65,14921,United Kingdom,19.799999999999997,False,2011-05,2011-05-22,Sunday,2011-05,2011-05
558441,21206,STRAWBERRY HONEYCOMB  GARLAND ,2,2011-06-29 12:59:00,1.65,14606,United Kingdom,3.3,False,2011-06,2011-06-29,Wednesday,2010-12,2011-06
575366,23581,JUMBO BAG PAISLEY PARK,10,2011-11-09 15:02:00,2.08,14621,United Kingdom,20.8,False,2011-11,2011-11-09,Wednesday,2010-12,2011-11
547548,22551,PLASTERS IN TIN SPACEBOY,1,2011-03-23 15:37:00,1.65,15644,United Kingdom,1.65,False,2011-03,2011-03-23,Wednesday,2011-03,2011-03
539988,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2010-12-23 16:06:00,2.1,18116,United Kingdom,4.2,False,2010-12,2010-12-23,Thursday,2010-12,2010-12
546731,85131A,BEADED PEARL HEART WHITE ON STICK,12,2011-03-16 11:39:00,1.25,13089,United Kingdom,15.0,False,2011-03,2011-03-16,Wednesday,2010-12,2011-03
570388,22961,JAM MAKING SET PRINTED,12,2011-10-10 12:37:00,1.45,14911,EIRE,17.4,False,2011-10,2011-10-10,Monday,2010-12,2011-10
550193,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-04-15 09:27:00,0.85,13952,United Kingdom,10.2,False,2011-04,2011-04-15,Friday,2011-04,2011-04
578088,23320,GIANT 50'S CHRISTMAS CRACKER,3,2011-11-22 16:47:00,2.89,16376,United Kingdom,8.67,False,2011-11,2011-11-22,Tuesday,2011-11,2011-11
579510,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-11-29 16:44:00,4.15,14554,United Kingdom,16.6,False,2011-11,2011-11-29,Tuesday,2011-10,2011-11
581405,23189,SET OF 12 FORK CANDLES,1,2011-12-08 13:50:00,2.89,13521,United Kingdom,2.89,False,2011-12,2011-12-08,Thursday,2011-11,2011-12
569670,21587,COSY HOUR GIANT TUBE MATCHES,2,2011-10-05 13:47:00,2.55,14730,United Kingdom,5.1,False,2011-10,2011-10-05,Wednesday,2011-03,2011-10
552054,21931,JUMBO STORAGE BAG SUKI,10,2011-05-06 10:19:00,2.08,15062,United Kingdom,20.8,False,2011-05,2011-05-06,Friday,2010-12,2011-05
563257,22516,CHILDS GARDEN RAKE BLUE,6,2011-08-15 12:07:00,2.1,13799,United Kingdom,12.600000000000001,False,2011-08,2011-08-15,Monday,2011-02,2011-08
573289,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-10-28 14:44:00,0.85,12705,Germany,8.5,False,2011-10,2011-10-28,Friday,2010-12,2011-10
544568,21790,VINTAGE SNAP CARDS,12,2011-02-21 12:54:00,0.85,15065,United Kingdom,10.2,False,2011-02,2011-02-21,Monday,2011-02,2011-02
570648,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-11 13:09:00,2.08,16086,United Kingdom,20.8,False,2011-10,2011-10-11,Tuesday,2010-12,2011-10
567370,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-09-20 09:13:00,2.1,14236,United Kingdom,25.200000000000003,False,2011-09,2011-09-20,Tuesday,2010-12,2011-09
560033,22262,FELT EGG COSY CHICKEN,24,2011-07-14 13:28:00,0.85,12388,Australia,20.4,False,2011-07,2011-07-14,Thursday,2011-01,2011-07
575091,20723,STRAWBERRY CHARLOTTE BAG,10,2011-11-08 14:05:00,0.85,17160,United Kingdom,8.5,False,2011-11,2011-11-08,Tuesday,2011-04,2011-11
